,Date,Rented Bike Count,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
1323,288,32,3,-16.0,40,1.9,2000,-26.5,0.0,0.0,0.7,3,1,1
1324,288,22,4,-15.9,37,2.4,1985,-27.2,0.0,0.0,0.7,3,1,1
1325,288,34,5,-15.8,37,2.7,2000,-27.1,0.0,0.0,0.7,3,1,1
1326,288,71,6,-16.1,33,3.0,2000,-28.7,0.0,0.0,0.7,3,1,1
1327,288,165,7,-16.2,33,2.2,2000,-28.7,0.0,0.0,0.7,3,1,1
1328,288,349,8,-16.4,32,3.3,2000,-29.2,0.01,0.0,0.6,3,1,1
1329,288,187,9,-16.2,33,2.9,2000,-28.7,0.19,0.0,0.6,3,1,1
1330,288,105,10,-15.3,33,2.4,2000,-27.9,0.56,0.0,0.6,3,1,1
1331,288,122,11,-13.8,25,3.5,1996,-29.6,0.91,0.0,0.6,3,1,1
1332,288,142,12,-12.8,25,3.2,1981,-28.7,1.16,0.0,0.6,3,1,1
1333,288,130,13,-11.4,27,3.9,2000,-26.7,1.26,0.0,0.6,3,1,1
1334,288,160,14,-10.4,25,2.3,1981,-26.7,1.21,0.0,0.5,3,1,1
1335,288,130,15,-9.7,28,3.7,2000,-24.8,1.0,0.0,0.5,3,1,1
1336,288,152,16,-9.6,31,2.6,1973,-23.6,0.66,0.0,0.5,3,1,1
1337,288,170,17,-10.9,32,4.0,2000,-24.4,0.28,0.0,0.5,3,1,1
1338,288,288,18,-11.8,33,4.0,2000,-24.8,0.04,0.0,0.5,3,1,1
1339,288,178,19,-12.7,33,3.7,2000,-25.6,0.0,0.0,0.5,3,1,1
1340,288,141,20,-13.5,33,2.4,2000,-26.3,0.0,0.0,0.5,3,1,1
1341,288,137,21,-14.1,35,2.2,2000,-26.2,0.0,0.0,0.5,3,1,1
1342,288,113,22,-14.6,35,2.5,2000,-26.7,0.0,0.0,0.5,3,1,1
1343,288,79,23,-14.9,35,2.8,2000,-26.9,0.0,0.0,0.5,3,1,1
1344,300,68,0,-15.1,34,1.7,2000,-27.4,0.0,0.0,0.5,3,1,1
1345,300,93,1,-15.3,34,1.7,2000,-27.6,0.0,0.0,0.5,3,1,1
1346,300,54,2,-15.6,33,2.2,2000,-28.2,0.0,0.0,0.5,3,1,1
1347,300,41,3,-15.9,34,2.9,2000,-28.2,0.0,0.0,0.5,3,1,1
1348,300,24,4,-16.4,36,1.5,2000,-28.0,0.0,0.0,0.5,3,1,1
1349,300,36,5,-16.9,38,2.3,2000,-27.9,0.0,0.0,0.5,3,1,1
1350,300,64,6,-17.4,40,1.6,2000,-27.7,0.0,0.0,0.5,3,1,1
1351,300,142,7,-17.5,38,3.4,2000,-28.4,0.0,0.0,0.5,3,1,1
1352,300,322,8,-17.8,40,2.5,2000,-28.1,0.0,0.0,0.5,3,1,1
1353,300,149,9,-17.5,37,3.8,1941,-28.7,0.21,0.0,0.5,3,1,1
1354,300,96,10,-16.5,33,3.4,1703,-29.0,0.62,0.0,0.5,3,1,1
1355,300,93,11,-15.6,31,3.3,1808,-28.9,0.93,0.0,0.5,3,1,1
1356,300,111,12,-14.4,30,2.7,1906,-28.2,1.17,0.0,0.5,3,1,1
1357,300,115,13,-13.3,28,2.7,1889,-27.9,1.26,0.0,0.5,3,1,1
1358,300,116,14,-12.1,27,2.5,1879,-27.3,1.25,0.0,0.4,3,1,1
1359,300,140,15,-11.4,27,3.3,1805,-26.7,0.0,0.0,0.4,3,1,1
1360,300,147,16,-10.8,28,2.7,1778,-25.8,0.77,0.0,0.4,3,1,1
1361,300,196,17,-11.5,31,3.3,1745,-25.2,0.41,0.0,0.3,3,1,1
1362,300,305,18,-12.7,33,2.5,1835,-25.6,0.05,0.0,0.3,3,1,1
1363,300,171,19,-13.2,33,2.4,1863,-26.1,0.0,0.0,0.3,3,1,1
1364,300,121,20,-13.7,35,1.7,1878,-25.9,0.0,0.0,0.3,3,1,1
1365,300,130,21,-14.1,36,1.8,1869,-25.9,0.0,0.0,0.3,3,1,1
1366,300,108,22,-14.6,40,1.8,1746,-25.2,0.0,0.0,0.3,3,1,1
1367,300,89,23,-14.4,38,2.7,1738,-25.6,0.0,0.0,0.3,3,1,1
1368,312,80,0,-15.0,42,1.2,1766,-25.0,0.0,0.0,0.3,3,1,1
1369,312,94,1,-15.1,43,0.8,1905,-24.9,0.0,0.0,0.3,3,1,1
1370,312,75,2,-15.3,43,0.6,1867,-25.0,0.0,0.0,0.3,3,1,1
1371,312,41,3,-15.3,43,0.8,1963,-25.0,0.0,0.0,0.3,3,1,1
1372,312,36,4,-15.3,47,0.8,1868,-24.0,0.0,0.0,0.3,3,1,1
1373,312,25,5,-15.4,45,0.8,2000,-24.6,0.0,0.0,0.3,3,1,1
1374,312,33,6,-15.3,47,0.7,1921,-24.0,0.0,0.0,0.3,3,1,1
1375,312,57,7,-15.7,53,1.3,1629,-23.1,0.0,0.0,0.3,3,1,1
1376,312,84,8,-15.9,58,0.9,1369,-22.2,0.0,0.0,0.3,3,1,1
1377,312,105,9,-15.1,49,1.1,1401,-23.4,0.2,0.0,0.3,3,1,1
1378,312,96,10,-12.3,35,0.6,1497,-24.6,0.6,0.0,0.3,3,1,1
1379,312,125,11,-9.6,33,1.1,1748,-22.9,0.9,0.0,0.3,3,1,1
1380,312,145,12,-7.7,32,2.5,1763,-21.5,1.13,0.0,0.3,3,1,1
1381,312,189,13,-6.6,27,2.1,1889,-22.5,1.24,0.0,0.3,3,1,1
1382,312,193,14,-4.1,25,2.0,1730,-21.2,1.2,0.0,0.2,3,1,1
1383,312,192,15,-3.7,26,2.2,1739,-20.4,1.04,0.0,0.0,3,1,1
1384,312,195,16,-3.7,25,2.6,1839,-20.9,0.74,0.0,0.0,3,1,1
1385,312,207,17,-4.6,26,1.9,2000,-21.2,0.39,0.0,0.0,3,1,1
1386,312,162,18,-6.6,31,3.0,1988,-20.9,0.06,0.0,0.0,3,1,1
1387,312,122,19,-7.1,33,2.0,1887,-20.6,0.0,0.0,0.0,3,1,1
1388,312,117,20,-7.6,36,1.7,1858,-20.1,0.0,0.0,0.0,3,1,1
1389,312,103,21,-7.9,35,2.6,1878,-20.7,0.0,0.0,0.0,3,1,1
1390,312,114,22,-7.8,43,2.3,1804,-18.2,0.0,0.0,0.0,3,1,1
1391,312,103,23,-7.6,42,1.2,1760,-18.3,0.0,0.0,0.0,3,1,1
1392,324,125,0,-7.5,36,2.3,1972,-20.0,0.0,0.0,0.0,3,1,1
1393,324,103,1,-7.5,45,2.4,1853,-17.4,0.0,0.0,0.0,3,1,1
1394,324,72,2,-7.8,51,1.9,1627,-16.1,0.0,0.0,0.0,3,1,1
1395,324,67,3,-7.7,49,1.8,1573,-16.5,0.0,0.0,0.0,3,1,1
1396,324,38,4,-7.6,37,1.6,1966,-19.8,0.0,0.0,0.0,3,1,1
1397,324,21,5,-7.5,33,1.5,2000,-21.0,0.0,0.0,0.0,3,1,1
1398,324,30,6,-7.8,35,1.9,2000,-20.6,0.0,0.0,0.0,3,1,1
1399,324,42,7,-8.0,39,1.9,2000,-19.5,0.0,0.0,0.0,3,1,1
1400,324,72,8,-8.1,43,1.7,1943,-18.5,0.0,0.0,0.0,3,1,1
1401,324,104,9,-7.8,41,1.8,1923,-18.7,0.17,0.0,0.0,3,1,1
1402,324,111,10,-5.9,35,1.9,1940,-18.9,0.53,0.0,0.0,3,1,1
1403,324,145,11,-4.6,27,2.6,1887,-20.8,0.85,0.0,0.0,3,1,1
1404,324,189,12,-3.5,26,2.5,1756,-20.2,1.07,0.0,0.0,3,1,1
1405,324,206,13,-2.4,22,2.5,1866,-21.2,1.16,0.0,0.0,3,1,1
1406,324,225,14,-1.5,20,3.0,1992,-21.6,1.09,0.0,0.0,3,1,1
1407,324,217,15,-1.9,23,4.3,2000,-20.3,0.7,0.0,0.0,3,1,1
1408,324,187,16,-2.1,27,4.0,2000,-18.6,0.52,0.0,0.0,3,1,1
1409,324,178,17,-3.8,32,5.2,2000,-18.1,0.25,0.0,0.0,3,1,1
1410,324,157,18,-4.9,35,3.7,2000,-18.0,0.04,0.0,0.0,3,1,1
1411,324,134,19,-6.0,31,3.6,2000,-20.4,0.0,0.0,0.0,3,1,1
1412,324,113,20,-7.0,30,2.8,2000,-21.6,0.0,0.0,0.0,3,1,1
1413,324,106,21,-7.3,34,3.5,2000,-20.5,0.0,0.0,0.0,3,1,1
1414,324,105,22,-7.9,40,2.5,1997,-19.1,0.0,0.0,0.0,3,1,1
1415,324,81,23,-8.7,42,2.1,1981,-19.3,0.0,0.0,0.0,3,1,1
1416,336,80,0,-9.3,45,0.7,1976,-19.0,0.0,0.0,0.0,3,1,1
1417,336,62,1,-9.8,47,1.3,1934,-19.0,0.0,0.0,0.0,3,1,1
1418,336,49,2,-10.2,47,0.9,1808,-19.3,0.0,0.0,0.0,3,1,1
1419,336,27,3,-9.8,43,2.8,1963,-20.0,0.0,0.0,0.0,3,1,1
1420,336,26,4,-9.9,45,2.5,1967,-19.6,0.0,0.0,0.0,3,1,1
1421,336,50,5,-10.4,47,1.0,1921,-19.5,0.0,0.0,0.0,3,1,1
1422,336,94,6,-10.9,43,1.0,1967,-21.0,0.0,0.0,0.0,3,1,1
1423,336,231,7,-11.1,37,1.6,2000,-22.9,0.0,0.0,0.0,3,1,1
1424,336,450,8,-11.5,38,1.0,1998,-23.0,0.01,0.0,0.0,3,1,1
1425,336,217,9,-10.8,34,2.9,1975,-23.6,0.17,0.0,0.0,3,1,1
1426,336,135,10,-9.5,28,3.7,1893,-24.6,0.59,0.0,0.0,3,1,1
1427,336,166,11,-8.1,24,3.6,1761,-25.1,0.91,0.0,0.0,3,1,1
1428,336,186,12,-7.3,23,3.8,1903,-24.9,1.17,0.0,0.0,3,1,1
1429,336,166,13,-6.9,23,4.6,1963,-24.6,1.28,0.0,0.0,3,1,1
1430,336,168,14,-5.7,23,4.5,1956,-23.5,1.25,0.0,0.0,3,1,1
1431,336,177,15,-5.2,27,4.5,1927,-21.3,1.06,0.0,0.0,3,1,1
1432,336,195,16,-5.5,28,4.3,1926,-21.1,0.78,0.0,0.0,3,1,1
1433,336,239,17,-5.7,30,3.6,1978,-20.5,0.4,0.0,0.0,3,1,1
1434,336,438,18,-6.6,34,2.5,2000,-19.8,0.06,0.0,0.0,3,1,1
1435,336,282,19,-7.1,40,3.2,2000,-18.4,0.0,0.0,0.0,3,1,1
1436,336,197,20,-7.4,41,3.8,2000,-18.4,0.0,0.0,0.0,3,1,1
1437,336,182,21,-7.7,42,2.9,1905,-18.4,0.0,0.0,0.0,3,1,1
1438,336,172,22,-8.8,40,3.0,1985,-19.9,0.0,0.0,0.0,3,1,1
1439,336,99,23,-9.4,41,1.6,2000,-20.2,0.0,0.0,0.0,3,1,1
1440,347,108,0,-10.0,34,1.1,2000,-22.9,0.0,0.0,0.0,3,1,1
1441,347,129,1,-10.4,37,0.3,2000,-22.3,0.0,0.0,0.0,3,1,1
1442,347,84,2,-10.6,40,1.0,2000,-21.6,0.0,0.0,0.0,3,1,1
1443,347,54,3,-10.7,42,1.4,2000,-21.1,0.0,0.0,0.0,3,1,1
1444,347,33,4,-11.1,50,1.2,1986,-19.4,0.0,0.0,0.0,3,1,1
1445,347,47,5,-11.3,53,1.6,1979,-19.0,0.0,0.0,0.0,3,1,1
1446,347,94,6,-11.2,53,0.9,2000,-18.9,0.0,0.0,0.0,3,1,1
1447,347,214,7,-11.3,57,0.9,1984,-18.1,0.0,0.0,0.0,3,1,1
1448,347,491,8,-11.1,61,0.7,1963,-17.1,0.01,0.0,0.0,3,1,1
1449,347,254,9,-9.9,49,0.8,1624,-18.6,0.2,0.0,0.0,3,1,1
1450,347,170,10,-7.5,42,0.9,1705,-18.2,0.55,0.0,0.0,3,1,1
1451,347,220,11,-4.5,29,1.3,1912,-19.8,0.79,0.0,0.0,3,1,1
1452,347,253,12,-3.2,32,2.7,1900,-17.5,1.01,0.0,0.0,3,1,1
1453,347,225,13,-1.3,35,2.0,1893,-14.8,1.18,0.0,0.0,3,1,1
1454,347,238,14,-1.1,46,2.1,1437,-11.2,0.72,0.0,0.0,3,1,1
1455,347,173,15,-1.6,55,2.5,1891,-9.4,0.64,0.0,0.0,3,1,1
1456,347,94,16,-2.2,76,1.7,233,-5.8,0.25,0.0,0.0,3,1,1
1457,347,53,17,-2.4,85,0.3,174,-4.5,0.06,0.0,0.6,3,1,1
1458,347,100,18,-2.3,91,0.4,202,-3.5,0.0,1.4,2.0,3,1,1
1459,347,59,19,-1.7,91,1.1,167,-2.9,0.0,0.0,3.0,3,1,1
1460,347,72,20,-1.5,91,1.7,270,-2.7,0.0,0.0,3.3,3,1,1
1461,347,60,21,-1.6,91,1.3,508,-2.8,0.0,1.5,3.5,3,1,1
1462,347,73,22,-1.7,85,1.2,1006,-3.8,0.0,0.0,3.5,3,1,1
1463,347,62,23,-1.7,83,1.0,1093,-4.2,0.0,0.0,3.5,3,1,1
1464,358,69,0,-1.7,83,0.8,1113,-4.2,0.0,0.0,3.5,3,1,1
1465,358,96,1,-1.6,81,1.1,1141,-4.4,0.0,0.0,3.5,3,1,1
1466,358,60,2,-1.6,80,1.4,1097,-4.6,0.0,0.0,3.5,3,1,1
1467,358,47,3,-2.2,83,1.0,977,-4.7,0.0,0.0,3.5,3,1,1
1468,358,34,4,-2.4,82,1.5,877,-5.0,0.0,0.0,3.5,3,1,1
1469,358,34,5,-2.8,83,0.6,946,-5.2,0.0,0.0,3.5,3,1,1
1470,358,63,6,-3.1,80,0.7,1215,-6.0,0.0,0.0,3.5,3,1,1
1471,358,124,7,-3.5,83,1.6,953,-5.9,0.0,0.0,3.5,3,1,1
1472,358,273,8,-3.6,83,1.7,915,-6.0,0.0,0.0,3.5,3,1,1
1473,358,137,9,-3.3,77,1.2,916,-6.7,0.1,0.0,3.4,3,1,1
1474,358,102,10,-2.3,63,1.7,1286,-8.4,0.22,0.0,3.2,3,1,1
1475,358,144,11,-1.5,46,2.5,1906,-11.6,0.56,0.0,3.0,3,1,1
1476,358,160,12,-1.0,35,2.7,1921,-14.5,0.64,0.0,3.0,3,1,1
1477,358,171,13,-0.8,39,2.6,1853,-13.0,0.54,0.0,2.8,3,1,1
1478,358,156,14,-0.7,33,2.7,1984,-15.0,0.56,0.0,2.5,3,1,1
1479,358,214,15,-0.5,30,2.3,1997,-15.9,0.45,0.0,2.2,3,1,1
1480,358,216,16,-0.1,29,1.6,2000,-16.0,0.5,0.0,1.8,3,1,1
1481,358,279,17,-0.9,34,2.8,2000,-14.8,0.28,0.0,1.8,3,1,1
1482,358,403,18,-1.8,35,2.1,2000,-15.2,0.05,0.0,1.6,3,1,1
1483,358,270,19,-2.2,36,2.2,2000,-15.2,0.0,0.0,1.6,3,1,1
1484,358,229,20,-2.6,36,3.1,2000,-15.6,0.0,0.0,1.6,3,1,1
1485,358,229,21,-3.4,40,0.9,2000,-15.0,0.0,0.0,1.6,3,1,1
1486,358,188,22,-4.2,48,1.0,2000,-13.5,0.0,0.0,1.6,3,1,1
1487,358,132,23,-4.7,53,1.3,2000,-12.8,0.0,0.0,1.6,3,1,1
1488,1,122,0,-5.2,56,1.4,1996,-12.6,0.0,0.0,1.6,3,1,1
1489,1,149,1,-5.4,54,1.7,1996,-13.2,0.0,0.0,1.6,3,1,1
1490,1,103,2,-5.5,53,2.1,1980,-13.5,0.0,0.0,1.6,3,1,1
1491,1,81,3,-6.2,57,1.6,1874,-13.3,0.0,0.0,1.6,3,1,1
1492,1,37,4,-7.1,56,1.8,1841,-14.4,0.0,0.0,1.6,3,1,1
1493,1,51,5,-7.8,65,2.3,1737,-13.2,0.0,0.0,1.6,3,1,1
1494,1,95,6,-8.1,59,0.7,1915,-14.7,0.0,0.0,1.6,3,1,1
1495,1,244,7,-8.7,64,0.5,1972,-14.2,0.0,0.0,1.6,3,1,1
1496,1,459,8,-8.6,59,1.0,1948,-15.1,0.01,0.0,1.6,3,1,1
1497,1,259,9,-7.9,50,0.6,1805,-16.5,0.23,0.0,1.6,3,1,1
1498,1,168,10,-5.0,41,0.5,1799,-16.2,0.64,0.0,1.5,3,1,1
1499,1,194,11,-2.6,33,1.5,1830,-16.6,0.95,0.0,1.4,3,1,1
1500,1,240,12,-1.1,31,1.3,1869,-16.1,1.2,0.0,1.3,3,1,1
1501,1,233,13,0.3,28,3.1,1988,-16.1,1.3,0.0,1.0,3,1,1
1502,1,256,14,0.8,23,3.2,2000,-18.0,1.29,0.0,0.5,3,1,1
1503,1,293,15,0.7,25,3.0,1987,-17.1,1.12,0.0,0.0,3,1,1
1504,1,268,16,1.1,26,2.1,1957,-16.3,0.82,0.0,0.0,3,1,1
1505,1,341,17,0.3,26,2.4,1977,-17.0,0.45,0.0,0.0,3,1,1
1506,1,542,18,-1.0,28,1.9,2000,-17.2,0.08,0.0,0.0,3,1,1
1507,1,344,19,-1.8,32,1.5,2000,-16.3,0.0,0.0,0.0,3,1,1
1508,1,263,20,-2.4,36,1.0,2000,-15.4,0.0,0.0,0.0,3,1,1
1509,1,257,21,-3.2,47,1.8,1917,-12.9,0.0,0.0,0.0,3,1,1
1510,1,235,22,-3.9,52,1.2,1871,-12.3,0.0,0.0,0.0,3,1,1
1511,1,143,23,-4.5,55,0.4,1908,-12.1,0.0,0.0,0.0,3,1,1
1512,13,138,0,-4.9,56,1.1,1982,-12.3,0.0,0.0,0.0,3,1,1
1513,13,159,1,-5.2,56,0.9,1973,-12.6,0.0,0.0,0.0,3,1,1
1514,13,102,2,-5.7,59,0.3,1951,-12.4,0.0,0.0,0.0,3,1,1
1515,13,65,3,-6.3,63,0.9,1425,-12.2,0.0,0.0,0.0,3,1,1
1516,13,47,4,-6.7,65,1.1,1705,-12.1,0.0,0.0,0.0,3,1,1
1517,13,48,5,-6.8,61,0.2,1724,-13.0,0.0,0.0,0.0,3,1,1
1518,13,115,6,-7.0,62,1.3,1830,-13.0,0.0,0.0,0.0,3,1,1
1519,13,267,7,-7.4,62,1.5,1909,-13.4,0.0,0.0,0.0,3,1,1
1520,13,558,8,-7.4,58,2.2,1882,-14.2,0.01,0.0,0.0,3,1,1
1521,13,280,9,-6.5,54,1.2,1541,-14.2,0.22,0.0,0.0,3,1,1
1522,13,187,10,-4.1,43,1.2,1187,-14.8,0.59,0.0,0.0,3,1,1
1523,13,234,11,-1.4,37,1.0,1317,-14.2,0.91,0.0,0.0,3,1,1
1524,13,303,12,0.9,37,1.5,1283,-12.1,1.12,0.0,0.0,3,1,1
1525,13,294,13,1.6,29,2.2,1662,-14.5,1.2,0.0,0.0,3,1,1
1526,13,293,14,3.2,26,2.2,1499,-14.5,1.16,0.0,0.0,3,1,1
1527,13,310,15,3.6,26,2.4,1687,-14.1,0.99,0.0,0.0,3,1,1
1528,13,330,16,2.9,26,3.0,1968,-14.7,0.69,0.0,0.0,3,1,1
1529,13,382,17,2.0,25,2.3,1998,-16.0,0.34,0.0,0.0,3,1,1
1530,13,592,18,0.5,37,3.0,1733,-12.5,0.06,0.0,0.0,3,1,1
1531,13,379,19,-0.5,43,2.5,1666,-11.5,0.0,0.0,0.0,3,1,1
1532,13,241,20,-1.3,51,2.4,1481,-10.1,0.0,0.0,0.0,3,1,1
1533,13,225,21,-2.0,61,1.7,1655,-8.5,0.0,0.0,0.0,3,1,1
1534,13,227,22,-2.4,63,1.3,1523,-8.4,0.0,0.0,0.0,3,1,1
1535,13,178,23,-2.6,69,2.0,1434,-7.5,0.0,0.0,0.0,3,1,1
1536,25,182,0,-2.5,69,2.2,1366,-7.4,0.0,0.0,0.0,3,1,1
1537,25,184,1,-2.3,71,3.2,1078,-6.8,0.0,0.0,0.0,3,1,1
1538,25,123,2,-3.4,82,4.2,184,-6.0,0.0,0.0,0.0,3,1,1
1539,25,60,3,-4.4,80,4.3,346,-7.3,0.0,0.1,0.1,3,1,1
1540,25,35,4,-5.6,74,4.0,387,-9.5,0.0,0.0,0.2,3,1,1
1541,25,31,5,-6.3,65,3.9,1521,-11.8,0.0,0.0,0.3,3,1,1
1542,25,33,6,-7.8,57,4.8,1867,-14.8,0.0,0.4,0.3,3,1,1
1543,25,67,7,-8.8,58,4.0,1942,-15.5,0.0,0.0,0.3,3,1,1
1544,25,116,8,-9.5,56,3.5,1979,-16.6,0.01,0.0,0.3,3,1,1
1545,25,168,9,-9.4,47,3.3,1995,-18.6,0.42,0.0,0.3,3,1,1
1546,25,144,10,-8.5,43,4.0,1797,-18.8,1.09,0.0,0.2,3,1,1
1547,25,195,11,-7.7,41,4.6,1984,-18.7,1.65,0.0,0.2,3,1,1
1548,25,192,12,-6.0,38,3.4,1930,-18.0,2.04,0.0,0.0,3,1,1
1549,25,229,13,-5.8,38,3.7,1961,-17.8,2.25,0.0,0.0,3,1,1
1550,25,196,14,-5.0,31,4.0,2000,-19.5,2.18,0.0,0.0,3,1,1
1551,25,210,15,-4.5,31,4.3,1979,-19.1,1.91,0.0,0.0,3,1,1
1552,25,205,16,-4.2,31,3.5,1974,-18.8,1.42,0.0,0.0,3,1,1
1553,25,211,17,-5.6,32,4.6,2000,-19.7,0.53,0.0,0.0,3,1,1
1554,25,175,18,-6.6,36,4.4,2000,-19.2,0.15,0.0,0.0,3,1,1
1555,25,135,19,-7.6,32,4.8,2000,-21.4,0.0,0.0,0.0,3,1,1
1556,25,109,20,-8.5,31,4.1,2000,-22.6,0.0,0.0,0.0,3,1,1
1557,25,107,21,-9.1,38,2.7,2000,-20.8,0.0,0.0,0.0,3,1,1
1558,25,92,22,-9.7,45,3.0,2000,-19.4,0.0,0.0,0.0,3,1,1
1559,25,91,23,-10.0,48,2.6,2000,-18.9,0.0,0.0,0.0,3,1,1
1560,37,98,0,-10.4,49,2.4,2000,-19.0,0.0,0.0,0.0,3,1,1
1561,37,90,1,-10.5,48,3.1,2000,-19.4,0.0,0.0,0.0,3,1,1
1562,37,60,2,-10.5,49,2.0,2000,-19.1,0.0,0.0,0.0,3,1,1
1563,37,54,3,-10.6,47,3.7,2000,-19.7,0.0,0.0,0.0,3,1,1
1564,37,35,4,-11.2,47,2.3,2000,-20.3,0.0,0.0,0.0,3,1,1
1565,37,21,5,-11.5,51,3.3,1996,-19.6,0.0,0.0,0.0,3,1,1
1566,37,23,6,-11.8,54,2.4,1917,-19.2,0.0,0.0,0.0,3,1,1
1567,37,34,7,-12.4,54,2.5,1790,-19.8,0.0,0.0,0.0,3,1,1
1568,37,70,8,-12.8,56,2.4,1507,-19.7,0.02,0.0,0.0,3,1,1
1569,37,97,9,-12.4,51,3.8,1415,-20.4,0.38,0.0,0.0,3,1,1
1570,37,103,10,-11.2,43,3.5,1359,-21.3,1.04,0.0,0.0,3,1,1
1571,37,115,11,-9.7,37,2.8,1436,-21.6,1.57,0.0,0.0,3,1,1
1572,37,165,12,-8.3,32,1.8,1295,-22.1,1.99,0.0,0.0,3,1,1
1573,37,152,13,-8.3,34,4.0,1561,-21.4,2.22,0.0,0.0,3,1,1
1574,37,177,14,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,3,1,1
1575,37,190,15,-6.4,30,4.9,1939,-21.1,1.89,0.0,0.0,3,1,1
1576,37,181,16,-5.4,29,3.6,1979,-20.6,1.4,0.0,0.0,3,1,1
1577,37,184,17,-5.9,27,3.6,1974,-21.9,0.81,0.0,0.0,3,1,1
1578,37,154,18,-7.0,26,4.1,2000,-23.3,0.16,0.0,0.0,3,1,1
1579,37,124,19,-7.7,31,3.3,2000,-21.9,0.0,0.0,0.0,3,1,1
1580,37,98,20,-8.2,28,3.5,2000,-23.5,0.0,0.0,0.0,3,1,1
1581,37,107,21,-8.9,35,3.2,2000,-21.6,0.0,0.0,0.0,3,1,1
1582,37,78,22,-9.7,45,1.3,2000,-19.4,0.0,0.0,0.0,3,1,1
1583,37,77,23,-10.3,48,2.0,2000,-19.2,0.0,0.0,0.0,3,1,1
1584,49,82,0,-10.5,52,2.4,2000,-18.4,0.0,0.0,0.0,3,1,1
1585,49,52,1,-11.2,54,1.0,2000,-18.6,0.0,0.0,0.0,3,1,1
1586,49,39,2,-11.2,55,1.5,2000,-18.4,0.0,0.0,0.0,3,1,1
1587,49,33,3,-11.3,54,0.6,2000,-18.7,0.0,0.0,0.0,3,1,1
1588,49,20,4,-11.7,51,1.2,2000,-19.8,0.0,0.0,0.0,3,1,1
1589,49,37,5,-11.6,45,2.4,2000,-21.1,0.0,0.0,0.0,3,1,1
1590,49,110,6,-11.5,40,2.3,2000,-22.4,0.0,0.0,0.0,3,1,1
1591,49,227,7,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,3,1,1
1592,49,433,8,-11.5,40,2.8,2000,-22.4,0.02,0.0,0.0,3,1,1
1593,49,216,9,-11.1,38,2.4,1945,-22.6,0.43,0.0,0.0,3,1,1
1594,49,123,10,-9.6,32,3.7,2000,-23.2,1.14,0.0,0.0,3,1,1
1595,49,156,11,-8.5,27,4.7,1894,-24.2,1.73,0.0,0.0,3,1,1
1596,49,157,12,-7.8,28,4.1,2000,-23.1,2.12,0.0,0.0,3,1,1
1597,49,169,13,-7.0,25,4.2,1999,-23.7,2.29,0.0,0.0,3,1,1
1598,49,170,14,-6.4,24,4.6,1970,-23.7,2.23,0.0,0.0,3,1,1
1599,49,169,15,-5.7,25,4.4,1995,-22.6,1.94,0.0,0.0,3,1,1
1600,49,199,16,-5.4,25,3.4,1985,-22.3,1.44,0.0,0.0,3,1,1
1601,49,225,17,-6.4,28,4.5,2000,-21.9,0.81,0.0,0.0,3,1,1
1602,49,388,18,-7.6,29,3.5,2000,-22.6,0.16,0.0,0.0,3,1,1
1603,49,246,19,-8.3,29,4.1,2000,-23.2,0.0,0.0,0.0,3,1,1
1604,49,206,20,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,3,1,1
1605,49,177,21,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,3,1,1
1606,49,183,22,-10.3,43,3.7,1876,-20.5,0.0,0.0,0.0,3,1,1
1607,49,115,23,-10.5,47,2.8,1794,-19.6,0.0,0.0,0.0,3,1,1
1608,61,126,0,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,3,1,1
1609,61,87,1,-10.9,36,3.3,2000,-23.0,0.0,0.0,0.0,3,1,1
1610,61,59,2,-11.2,36,2.9,1981,-23.3,0.0,0.0,0.0,3,1,1
1611,61,36,3,-11.6,35,3.2,1992,-24.0,0.0,0.0,0.0,3,1,1
1612,61,32,4,-12.0,36,2.7,1998,-24.0,0.0,0.0,0.0,3,1,1
1613,61,40,5,-12.3,37,2.9,2000,-24.0,0.0,0.0,0.0,3,1,1
1614,61,94,6,-12.5,40,3.4,1991,-23.3,0.0,0.0,0.0,3,1,1
1615,61,213,7,-12.7,41,3.7,1982,-23.2,0.0,0.0,0.0,3,1,1
1616,61,438,8,-12.7,41,3.1,2000,-23.2,0.02,0.0,0.0,3,1,1
1617,61,217,9,-12.3,39,3.7,1984,-23.4,0.45,0.0,0.0,3,1,1
1618,61,128,10,-11.3,35,4.2,1848,-23.7,1.15,0.0,0.0,3,1,1
1619,61,175,11,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,3,1,1
1620,61,172,12,-8.2,31,2.7,1858,-22.3,2.09,0.0,0.0,3,1,1
1621,61,165,13,-7.5,28,4.3,1904,-22.9,2.3,0.0,0.0,3,1,1
1622,61,147,14,-7.0,26,4.4,1986,-23.3,2.24,0.0,0.0,3,1,1
1623,61,171,15,-5.9,25,3.1,1936,-22.8,1.93,0.0,0.0,3,1,1
1624,61,175,16,-5.9,24,3.5,2000,-23.2,1.44,0.0,0.0,3,1,1
